filename,width,height,class,xmin,ymin,xmax,ymax
0017441,800.0,600.0,7,481.0,25.0,510.0,52.0
0017442,800.0,600.0,8,295.0,132.0,324.0,162.0
0017442,800.0,600.0,7,224.0,98.0,266.0,143.0
0017442,800.0,600.0,8,274.0,248.0,298.0,282.0
0017442,800.0,600.0,8,438.0,83.0,469.0,110.0
0017442,800.0,600.0,7,462.0,13.0,494.0,43.0
0017444,800.0,600.0,7,265.0,82.0,301.0,110.0
0017444,800.0,600.0,34,437.0,224.0,494.0,310.0
0017445,800.0,600.0,32,137.0,242.0,182.0,286.0
0017445,800.0,600.0,32,159.0,221.0,201.0,269.0
0017445,800.0,600.0,32,136.0,515.0,191.0,549.0
0017445,800.0,600.0,32,493.0,416.0,525.0,474.0
0017445,800.0,600.0,8,467.0,125.0,493.0,151.0
0017445,800.0,600.0,32,689.0,355.0,735.0,388.0
0017446,800.0,600.0,34,283.0,208.0,355.0,283.0
0017446,800.0,600.0,34,170.0,306.0,219.0,391.0
0017446,800.0,600.0,7,764.0,206.0,786.0,238.0
0017447,800.0,600.0,7,468.0,43.0,503.0,77.0
0017447,800.0,600.0,7,394.0,50.0,435.0,94.0
0017447,800.0,600.0,12,472.0,209.0,515.0,259.0
0017447,800.0,600.0,8,639.0,402.0,673.0,439.0
0017449,800.0,600.0,34,157.0,66.0,213.0,143.0
0017449,800.0,600.0,34,215.0,202.0,293.0,308.0
0017449,800.0,600.0,34,337.0,183.0,437.0,259.0
0017449,800.0,600.0,34,436.0,135.0,517.0,221.0
0017449,800.0,600.0,34,370.0,66.0,456.0,131.0
0017451,800.0,600.0,8,250.0,77.0,275.0,100.0
0017451,800.0,600.0,32,245.0,151.0,287.0,186.0
0017451,800.0,600.0,32,169.0,195.0,222.0,235.0
0017451,800.0,600.0,32,262.0,171.0,306.0,217.0
0017451,800.0,600.0,32,302.0,180.0,344.0,225.0
0017451,800.0,600.0,32,345.0,159.0,388.0,200.0
0017451,800.0,600.0,32,276.0,337.0,320.0,374.0
0017451,800.0,600.0,32,45.0,445.0,98.0,481.0
0017451,800.0,600.0,32,429.0,219.0,473.0,267.0
0017451,800.0,600.0,32,512.0,146.0,546.0,197.0
0017451,800.0,600.0,32,435.0,137.0,480.0,189.0
0017451,800.0,600.0,32,395.0,148.0,435.0,195.0
0017451,800.0,600.0,32,468.0,86.0,527.0,112.0
0017451,800.0,600.0,32,728.0,156.0,773.0,184.0
0017451,800.0,600.0,6,497.0,179.0,530.0,208.0
0017451,800.0,600.0,32,697.0,331.0,742.0,367.0
0017452,800.0,600.0,7,312.0,81.0,353.0,117.0
0017452,800.0,600.0,7,359.0,82.0,405.0,136.0
0017452,800.0,600.0,12,350.0,156.0,386.0,196.0
0017452,800.0,600.0,12,253.0,383.0,292.0,431.0
0017454,800.0,600.0,7,445.0,41.0,484.0,83.0
0017454,800.0,600.0,7,314.0,23.0,346.0,50.0
0017454,800.0,600.0,7,497.0,133.0,528.0,174.0
0017454,800.0,600.0,7,467.0,186.0,506.0,231.0
0017454,800.0,600.0,7,217.0,241.0,254.0,279.0
0017454,800.0,600.0,6,204.0,453.0,250.0,489.0
0017457,800.0,600.0,32,328.0,115.0,362.0,155.0
0017457,800.0,600.0,32,358.0,184.0,411.0,220.0
0017457,800.0,600.0,32,288.0,215.0,335.0,253.0
0017457,800.0,600.0,32,336.0,250.0,387.0,294.0
0017457,800.0,600.0,32,260.0,167.0,296.0,221.0
0017457,800.0,600.0,32,191.0,202.0,226.0,244.0
0017457,800.0,600.0,8,258.0,255.0,284.0,272.0
0017457,800.0,600.0,32,290.0,269.0,338.0,304.0
0017457,800.0,600.0,32,232.0,260.0,272.0,301.0
0017457,800.0,600.0,32,234.0,296.0,268.0,346.0
0017457,800.0,600.0,32,265.0,292.0,324.0,330.0
0017457,800.0,600.0,32,328.0,315.0,378.0,364.0
0017457,800.0,600.0,32,343.0,290.0,402.0,325.0
0017457,800.0,600.0,32,203.0,286.0,236.0,334.0
0017457,800.0,600.0,32,255.0,325.0,297.0,368.0
0017457,800.0,600.0,32,318.0,352.0,364.0,392.0
0017457,800.0,600.0,32,386.0,365.0,428.0,430.0
0017457,800.0,600.0,32,354.0,417.0,388.0,459.0
0017457,800.0,600.0,32,321.0,391.0,370.0,438.0
0017457,800.0,600.0,32,280.0,356.0,315.0,404.0
0017457,800.0,600.0,32,266.0,364.0,286.0,410.0
0017457,800.0,600.0,32,232.0,352.0,258.0,404.0
0017457,800.0,600.0,32,176.0,366.0,226.0,397.0
0017457,800.0,600.0,32,164.0,336.0,204.0,368.0
0017457,800.0,600.0,32,155.0,296.0,197.0,344.0
0017457,800.0,600.0,32,146.0,488.0,183.0,536.0
0017457,800.0,600.0,32,401.0,449.0,438.0,484.0
0017457,800.0,600.0,32,436.0,455.0,468.0,515.0
0017457,800.0,600.0,32,363.0,444.0,401.0,490.0
0017457,800.0,600.0,32,480.0,456.0,532.0,495.0
0017457,800.0,600.0,32,598.0,500.0,638.0,543.0
0017457,800.0,600.0,32,503.0,400.0,542.0,446.0
0017457,800.0,600.0,32,468.0,395.0,505.0,448.0
0017457,800.0,600.0,32,450.0,364.0,509.0,402.0
0017457,800.0,600.0,32,397.0,330.0,450.0,366.0
0017457,800.0,600.0,32,418.0,310.0,458.0,354.0
0017457,800.0,600.0,32,530.0,305.0,578.0,336.0
0017457,800.0,600.0,32,418.0,274.0,463.0,314.0
0017457,800.0,600.0,32,655.0,123.0,694.0,152.0
0017457,800.0,600.0,32,720.0,263.0,745.0,300.0
0017457,800.0,600.0,32,643.0,305.0,682.0,342.0
0017457,800.0,600.0,32,634.0,442.0,664.0,477.0
0017457,800.0,600.0,32,647.0,475.0,671.0,525.0
0017457,800.0,600.0,32,746.0,564.0,780.0,594.0
0017457,800.0,600.0,32,725.0,586.0,758.0,600.0
0017458,800.0,600.0,8,447.0,157.0,485.0,186.0
0017458,800.0,600.0,8,416.0,113.0,439.0,147.0
0017460,800.0,600.0,32,206.0,137.0,258.0,174.0
0017460,800.0,600.0,8,293.0,188.0,321.0,213.0
0017460,800.0,600.0,32,295.0,227.0,335.0,285.0
0017460,800.0,600.0,32,226.0,393.0,265.0,443.0
0017460,800.0,600.0,32,238.0,441.0,293.0,476.0
0017460,800.0,600.0,32,751.0,197.0,784.0,232.0
0017461,800.0,600.0,8,203.0,99.0,230.0,130.0
0017461,800.0,600.0,8,353.0,106.0,380.0,139.0
0017461,800.0,600.0,32,312.0,254.0,364.0,287.0
0017461,800.0,600.0,32,179.0,278.0,205.0,326.0
0017461,800.0,600.0,8,207.0,310.0,239.0,332.0
0017461,800.0,600.0,32,332.0,295.0,380.0,351.0
0017461,800.0,600.0,32,323.0,350.0,369.0,383.0
0017461,800.0,600.0,32,190.0,425.0,221.0,479.0
0017461,800.0,600.0,8,456.0,519.0,492.0,549.0
0017461,800.0,600.0,8,448.0,415.0,467.0,444.0
0017461,800.0,600.0,32,541.0,352.0,570.0,407.0
0017461,800.0,600.0,8,506.0,204.0,534.0,236.0
0017461,800.0,600.0,8,534.0,142.0,562.0,167.0
0017461,800.0,600.0,8,501.0,99.0,532.0,134.0
0017461,800.0,600.0,8,438.0,106.0,472.0,125.0
0017461,800.0,600.0,8,629.0,94.0,660.0,122.0
0017461,800.0,600.0,8,765.0,315.0,785.0,349.0
0017461,800.0,600.0,32,669.0,414.0,718.0,438.0
0017462,800.0,600.0,6,175.0,68.0,225.0,103.0
0017462,800.0,600.0,8,199.0,101.0,223.0,131.0
0017462,800.0,600.0,8,202.0,182.0,234.0,209.0
0017462,800.0,600.0,7,245.0,214.0,290.0,262.0
0017462,800.0,600.0,7,331.0,233.0,368.0,268.0
0017462,800.0,600.0,6,293.0,334.0,323.0,380.0
0017462,800.0,600.0,32,232.0,322.0,269.0,375.0
0017462,800.0,600.0,32,202.0,329.0,231.0,384.0
0017462,800.0,600.0,32,363.0,357.0,401.0,395.0
0017462,800.0,600.0,32,507.0,564.0,538.0,597.0
0017462,800.0,600.0,32,564.0,433.0,597.0,482.0
0017462,800.0,600.0,32,526.0,342.0,584.0,382.0
0017462,800.0,600.0,8,381.0,275.0,415.0,303.0
0017462,800.0,600.0,6,518.0,194.0,567.0,247.0
0017462,800.0,600.0,6,351.0,168.0,402.0,208.0
0017463,800.0,600.0,32,166.0,381.0,196.0,438.0
0017465,800.0,600.0,6,238.0,154.0,274.0,193.0
0017465,800.0,600.0,32,180.0,179.0,208.0,233.0
0017465,800.0,600.0,6,408.0,173.0,446.0,207.0
0017465,800.0,600.0,6,510.0,120.0,551.0,149.0
0017467,800.0,600.0,6,198.0,100.0,242.0,130.0
0017467,800.0,600.0,6,114.0,237.0,150.0,285.0
0017467,800.0,600.0,37,384.0,352.0,421.0,373.0
0017467,800.0,600.0,31,446.0,459.0,490.0,520.0
0017467,800.0,600.0,6,599.0,140.0,647.0,189.0
0017468,800.0,600.0,7,323.0,95.0,354.0,148.0
0017468,800.0,600.0,7,353.0,119.0,391.0,152.0
0017468,800.0,600.0,7,286.0,88.0,319.0,113.0
0017468,800.0,600.0,7,203.0,106.0,232.0,131.0
0017468,800.0,600.0,6,325.0,148.0,366.0,197.0
0017468,800.0,600.0,6,297.0,150.0,338.0,187.0
0017468,800.0,600.0,7,359.0,143.0,385.0,180.0
0017468,800.0,600.0,7,328.0,188.0,368.0,226.0
0017468,800.0,600.0,7,205.0,173.0,253.0,212.0
0017468,800.0,600.0,7,266.0,237.0,312.0,267.0
0017468,800.0,600.0,7,177.0,202.0,222.0,243.0
0017468,800.0,600.0,7,279.0,302.0,321.0,357.0
0017468,800.0,600.0,7,358.0,304.0,407.0,343.0
0017468,800.0,600.0,6,197.0,333.0,232.0,372.0
0017468,800.0,600.0,5,266.0,368.0,304.0,403.0
0017468,800.0,600.0,34,224.0,409.0,277.0,481.0
0017468,800.0,600.0,7,166.0,396.0,194.0,433.0
0017468,800.0,600.0,7,148.0,413.0,174.0,438.0
0017468,800.0,600.0,7,131.0,453.0,167.0,499.0
0017468,800.0,600.0,7,112.0,475.0,135.0,504.0
0017468,800.0,600.0,6,317.0,487.0,364.0,534.0
0017468,800.0,600.0,8,286.0,469.0,310.0,495.0
0017468,800.0,600.0,7,459.0,437.0,497.0,480.0
0017468,800.0,600.0,6,456.0,283.0,500.0,330.0
0017468,800.0,600.0,7,424.0,158.0,458.0,187.0
0017468,800.0,600.0,7,414.0,81.0,457.0,113.0
0017468,800.0,600.0,7,389.0,70.0,426.0,91.0
0017468,800.0,600.0,7,425.0,44.0,454.0,77.0
0017468,800.0,600.0,7,374.0,37.0,410.0,74.0
0017468,800.0,600.0,7,528.0,100.0,563.0,132.0
0017468,800.0,600.0,7,513.0,17.0,541.0,42.0
0017468,800.0,600.0,7,692.0,310.0,722.0,339.0
0017468,800.0,600.0,7,761.0,484.0,785.0,517.0
0017469,800.0,600.0,32,197.0,85.0,243.0,132.0
0017469,800.0,600.0,32,385.0,211.0,425.0,258.0
0017469,800.0,600.0,32,450.0,206.0,480.0,254.0
0017469,800.0,600.0,32,325.0,239.0,367.0,286.0
0017469,800.0,600.0,32,368.0,292.0,408.0,334.0
0017469,800.0,600.0,32,349.0,331.0,380.0,393.0
0017469,800.0,600.0,32,267.0,317.0,320.0,349.0
0017469,800.0,600.0,32,289.0,339.0,331.0,385.0
0017469,800.0,600.0,32,298.0,400.0,354.0,435.0
0017469,800.0,600.0,32,332.0,430.0,392.0,468.0
0017469,800.0,600.0,32,182.0,375.0,231.0,413.0
0017469,800.0,600.0,8,159.0,464.0,189.0,486.0
0017469,800.0,600.0,8,497.0,104.0,528.0,134.0
0017469,800.0,600.0,32,731.0,170.0,768.0,215.0
0017469,800.0,600.0,32,767.0,266.0,796.0,312.0
0017471,800.0,600.0,8,307.0,108.0,336.0,136.0
0017471,800.0,600.0,8,321.0,134.0,349.0,160.0
0017471,800.0,600.0,8,332.0,95.0,361.0,119.0
0017471,800.0,600.0,15,332.0,105.0,386.0,177.0
0017471,800.0,600.0,8,350.0,59.0,380.0,83.0
0017471,800.0,600.0,7,374.0,40.0,408.0,70.0
0017471,800.0,600.0,8,324.0,46.0,347.0,74.0
0017471,800.0,600.0,8,341.0,35.0,377.0,62.0
0017471,800.0,600.0,8,380.0,1.0,409.0,30.0
0017471,800.0,600.0,8,575.0,129.0,614.0,166.0
0017471,800.0,600.0,8,480.0,81.0,512.0,117.0
0017472,800.0,600.0,6,378.0,182.0,422.0,220.0
0017472,800.0,600.0,8,330.0,381.0,362.0,400.0
0017473,800.0,600.0,32,147.0,89.0,182.0,131.0
0017473,800.0,600.0,32,261.0,76.0,306.0,116.0
0017473,800.0,600.0,32,290.0,53.0,337.0,88.0
0017473,800.0,600.0,32,346.0,70.0,393.0,104.0
0017473,800.0,600.0,32,350.0,149.0,392.0,193.0
0017473,800.0,600.0,32,257.0,144.0,304.0,186.0
0017473,800.0,600.0,32,312.0,187.0,355.0,224.0
0017473,800.0,600.0,32,339.0,219.0,370.0,277.0
0017473,800.0,600.0,6,360.0,194.0,388.0,237.0
0017473,800.0,600.0,32,271.0,193.0,311.0,232.0
0017473,800.0,600.0,32,245.0,203.0,285.0,248.0
0017473,800.0,600.0,31,293.0,221.0,341.0,274.0
0017473,800.0,600.0,32,230.0,240.0,280.0,266.0
0017473,800.0,600.0,32,262.0,261.0,294.0,315.0
0017473,800.0,600.0,32,296.0,277.0,341.0,314.0
0017473,800.0,600.0,32,336.0,301.0,371.0,355.0
0017473,800.0,600.0,32,374.0,276.0,405.0,337.0
0017473,800.0,600.0,32,266.0,309.0,320.0,338.0
0017473,800.0,600.0,32,263.0,331.0,308.0,364.0
0017473,800.0,600.0,32,286.0,357.0,339.0,388.0
0017473,800.0,600.0,32,234.0,307.0,268.0,359.0
0017473,800.0,600.0,32,211.0,275.0,260.0,313.0
0017473,800.0,600.0,32,179.0,336.0,226.0,369.0
0017473,800.0,600.0,32,145.0,345.0,188.0,402.0
0017473,800.0,600.0,32,207.0,398.0,231.0,448.0
0017473,800.0,600.0,32,277.0,395.0,312.0,445.0
0017473,800.0,600.0,32,267.0,456.0,317.0,485.0
0017473,800.0,600.0,32,203.0,463.0,254.0,494.0
0017473,800.0,600.0,32,222.0,493.0,275.0,533.0
0017473,800.0,600.0,32,123.0,397.0,165.0,442.0
0017473,800.0,600.0,32,353.0,434.0,403.0,470.0
0017473,800.0,600.0,32,342.0,489.0,379.0,535.0
0017473,800.0,600.0,32,311.0,547.0,343.0,591.0
0017473,800.0,600.0,32,398.0,551.0,453.0,581.0
0017473,800.0,600.0,32,411.0,492.0,440.0,545.0
0017473,800.0,600.0,32,505.0,509.0,547.0,551.0
0017473,800.0,600.0,32,525.0,553.0,573.0,594.0
0017473,800.0,600.0,32,529.0,400.0,565.0,446.0
0017473,800.0,600.0,32,401.0,304.0,441.0,356.0
0017473,800.0,600.0,32,495.0,272.0,539.0,310.0
0017473,800.0,600.0,32,409.0,286.0,464.0,310.0
0017473,800.0,600.0,32,408.0,258.0,461.0,284.0
0017473,800.0,600.0,32,442.0,221.0,498.0,248.0
0017473,800.0,600.0,32,382.0,237.0,428.0,264.0
0017473,800.0,600.0,32,425.0,164.0,470.0,208.0
0017473,800.0,600.0,32,477.0,175.0,521.0,206.0
0017473,800.0,600.0,32,551.0,142.0,605.0,168.0
0017473,800.0,600.0,32,630.0,106.0,675.0,139.0
0017473,800.0,600.0,32,500.0,92.0,544.0,119.0
0017473,800.0,600.0,32,428.0,81.0,481.0,110.0
0017473,800.0,600.0,32,744.0,180.0,777.0,227.0
0017473,800.0,600.0,32,662.0,212.0,696.0,246.0
0017473,800.0,600.0,32,726.0,244.0,754.0,299.0
0017473,800.0,600.0,32,703.0,257.0,730.0,312.0
0017473,800.0,600.0,32,569.0,237.0,605.0,292.0
0017473,800.0,600.0,32,644.0,362.0,687.0,411.0
0017473,800.0,600.0,32,571.0,364.0,613.0,405.0
0017473,800.0,600.0,32,778.0,464.0,798.0,490.0
0017474,800.0,600.0,34,387.0,175.0,473.0,252.0
0017474,800.0,600.0,34,137.0,185.0,204.0,271.0
0017474,800.0,600.0,34,196.0,194.0,278.0,288.0
0017475,800.0,600.0,32,250.0,135.0,284.0,185.0
0017475,800.0,600.0,32,232.0,333.0,283.0,368.0
0017475,800.0,600.0,32,299.0,353.0,327.0,406.0
0017475,800.0,600.0,32,30.0,321.0,72.0,376.0
0017475,800.0,600.0,32,89.0,427.0,118.0,475.0
0017475,800.0,600.0,32,144.0,446.0,195.0,491.0
0017475,800.0,600.0,32,477.0,396.0,519.0,448.0
0017475,800.0,600.0,37,372.0,351.0,404.0,386.0
0017475,800.0,600.0,32,475.0,144.0,525.0,188.0
0017475,800.0,600.0,32,736.0,207.0,772.0,255.0
0017476,800.0,600.0,32,279.0,1.0,313.0,32.0
0017476,800.0,600.0,32,276.0,33.0,316.0,75.0
0017476,800.0,600.0,32,407.0,108.0,438.0,156.0
0017476,800.0,600.0,32,444.0,132.0,495.0,178.0
0017476,800.0,600.0,32,458.0,66.0,501.0,116.0
0017476,800.0,600.0,32,350.0,152.0,400.0,192.0
0017476,800.0,600.0,32,325.0,175.0,355.0,228.0
0017476,800.0,600.0,32,275.0,126.0,321.0,159.0
0017476,800.0,600.0,32,296.0,152.0,330.0,195.0
0017476,800.0,600.0,32,258.0,157.0,293.0,199.0
0017476,800.0,600.0,32,287.0,181.0,325.0,225.0
0017476,800.0,600.0,32,222.0,153.0,253.0,205.0
0017476,800.0,600.0,32,198.0,113.0,242.0,148.0
0017476,800.0,600.0,32,158.0,121.0,184.0,169.0
0017476,800.0,600.0,32,109.0,163.0,151.0,203.0
0017476,800.0,600.0,8,103.0,149.0,136.0,169.0
0017476,800.0,600.0,32,172.0,165.0,220.0,200.0
0017476,800.0,600.0,32,187.0,188.0,233.0,224.0
0017476,800.0,600.0,32,206.0,208.0,238.0,246.0
0017476,800.0,600.0,16,233.0,204.0,249.0,250.0
0017476,800.0,600.0,32,243.0,213.0,282.0,259.0
0017476,800.0,600.0,32,244.0,192.0,292.0,225.0
0017476,800.0,600.0,32,277.0,216.0,300.0,262.0
0017476,800.0,600.0,32,291.0,230.0,335.0,274.0
0017476,800.0,600.0,32,295.0,251.0,346.0,288.0
0017476,800.0,600.0,32,361.0,258.0,395.0,319.0
0017476,800.0,600.0,32,332.0,279.0,371.0,327.0
0017476,800.0,600.0,32,328.0,331.0,364.0,384.0
0017476,800.0,600.0,32,282.0,325.0,340.0,363.0
0017476,800.0,600.0,32,281.0,302.0,330.0,331.0
0017476,800.0,600.0,32,253.0,278.0,299.0,319.0
0017476,800.0,600.0,32,250.0,258.0,286.0,296.0
0017476,800.0,600.0,32,191.0,254.0,229.0,303.0
0017476,800.0,600.0,32,177.0,222.0,204.0,275.0
0017476,800.0,600.0,32,154.0,233.0,183.0,281.0
0017476,800.0,600.0,32,113.0,217.0,149.0,264.0
0017476,800.0,600.0,32,97.0,259.0,130.0,303.0
0017476,800.0,600.0,32,161.0,273.0,196.0,316.0
0017476,800.0,600.0,32,177.0,312.0,209.0,356.0
0017476,800.0,600.0,32,222.0,287.0,268.0,326.0
0017476,800.0,600.0,32,241.0,319.0,286.0,350.0
0017476,800.0,600.0,32,205.0,339.0,255.0,371.0
0017476,800.0,600.0,32,247.0,350.0,288.0,386.0
0017476,800.0,600.0,32,279.0,366.0,320.0,397.0
0017476,800.0,600.0,32,142.0,351.0,200.0,386.0
0017476,800.0,600.0,32,120.0,309.0,149.0,357.0
0017476,800.0,600.0,32,150.0,302.0,179.0,351.0
0017476,800.0,600.0,32,193.0,372.0,233.0,426.0
0017476,800.0,600.0,32,230.0,402.0,282.0,445.0
0017476,800.0,600.0,32,258.0,379.0,284.0,425.0
0017476,800.0,600.0,32,314.0,380.0,350.0,431.0
0017476,800.0,600.0,32,340.0,398.0,380.0,451.0
0017476,800.0,600.0,32,367.0,377.0,420.0,420.0
0017476,800.0,600.0,32,417.0,377.0,451.0,428.0
0017476,800.0,600.0,32,405.0,285.0,456.0,324.0
0017476,800.0,600.0,32,383.0,337.0,427.0,380.0
0017476,800.0,600.0,32,431.0,350.0,474.0,382.0
0017476,800.0,600.0,32,456.0,366.0,482.0,412.0
0017476,800.0,600.0,32,485.0,360.0,519.0,412.0
0017476,800.0,600.0,32,461.0,315.0,497.0,363.0
0017476,800.0,600.0,32,486.0,296.0,525.0,346.0
0017476,800.0,600.0,32,466.0,423.0,506.0,462.0
0017476,800.0,600.0,32,475.0,462.0,517.0,501.0
0017476,800.0,600.0,32,444.0,433.0,478.0,476.0
0017476,800.0,600.0,32,401.0,445.0,450.0,478.0
0017476,800.0,600.0,32,425.0,478.0,458.0,527.0
0017476,800.0,600.0,32,380.0,453.0,406.0,502.0
0017476,800.0,600.0,32,336.0,447.0,377.0,495.0
0017476,800.0,600.0,32,247.0,437.0,296.0,472.0
0017476,800.0,600.0,32,286.0,431.0,331.0,475.0
0017476,800.0,600.0,32,298.0,471.0,334.0,513.0
0017476,800.0,600.0,32,321.0,478.0,352.0,527.0
0017476,800.0,600.0,32,350.0,492.0,385.0,534.0
0017476,800.0,600.0,32,374.0,506.0,410.0,549.0
0017476,800.0,600.0,32,217.0,435.0,249.0,486.0
0017476,800.0,600.0,32,173.0,485.0,216.0,517.0
0017476,800.0,600.0,32,168.0,510.0,206.0,547.0
0017476,800.0,600.0,32,233.0,531.0,258.0,576.0
0017476,800.0,600.0,32,208.0,533.0,234.0,572.0
0017476,800.0,600.0,32,97.0,454.0,143.0,484.0
0017476,800.0,600.0,32,270.0,567.0,316.0,600.0
0017476,800.0,600.0,32,364.0,566.0,391.0,600.0
0017476,800.0,600.0,32,390.0,585.0,423.0,600.0
0017476,800.0,600.0,32,513.0,481.0,562.0,517.0
0017476,800.0,600.0,32,539.0,551.0,574.0,600.0
0017476,800.0,600.0,32,535.0,438.0,588.0,481.0
0017476,800.0,600.0,32,590.0,430.0,626.0,473.0
0017476,800.0,600.0,32,554.0,403.0,601.0,439.0
0017476,800.0,600.0,32,522.0,392.0,556.0,443.0
0017476,800.0,600.0,32,571.0,373.0,595.0,414.0
0017476,800.0,600.0,32,588.0,373.0,628.0,411.0
0017476,800.0,600.0,32,635.0,359.0,672.0,407.0
0017476,800.0,600.0,32,654.0,319.0,689.0,359.0
0017476,800.0,600.0,32,618.0,337.0,647.0,371.0
0017476,800.0,600.0,32,529.0,331.0,558.0,387.0
0017476,800.0,600.0,32,512.0,304.0,557.0,331.0
0017476,800.0,600.0,32,614.0,296.0,655.0,326.0
0017476,800.0,600.0,32,608.0,265.0,651.0,295.0
0017476,800.0,600.0,32,560.0,257.0,607.0,304.0
0017476,800.0,600.0,32,599.0,202.0,631.0,252.0
0017476,800.0,600.0,32,507.0,221.0,546.0,256.0
0017476,800.0,600.0,32,510.0,256.0,558.0,292.0
0017476,800.0,600.0,32,476.0,249.0,509.0,298.0
0017476,800.0,600.0,32,452.0,248.0,484.0,294.0
0017476,800.0,600.0,32,467.0,197.0,500.0,246.0
0017476,800.0,600.0,32,520.0,155.0,557.0,212.0
0017476,800.0,600.0,32,539.0,112.0,588.0,138.0
0017476,800.0,600.0,32,671.0,56.0,714.0,88.0
0017476,800.0,600.0,32,758.0,381.0,798.0,417.0
0017476,800.0,600.0,32,711.0,282.0,751.0,314.0
0017476,800.0,600.0,32,775.0,231.0,800.0,275.0
0017476,800.0,600.0,32,724.0,110.0,764.0,148.0
0017476,800.0,600.0,32,672.0,577.0,701.0,600.0
0017476,800.0,600.0,5,116.0,379.0,161.0,420.0
0017476,800.0,600.0,7,318.0,50.0,354.0,75.0
0017478,800.0,600.0,32,298.0,102.0,334.0,151.0
0017478,800.0,600.0,32,281.0,167.0,311.0,218.0
0017478,800.0,600.0,32,297.0,243.0,326.0,295.0
0017478,800.0,600.0,32,259.0,257.0,292.0,305.0
0017478,800.0,600.0,32,51.0,223.0,94.0,259.0
0017478,800.0,600.0,32,193.0,254.0,231.0,303.0
0017478,800.0,600.0,32,227.0,281.0,267.0,326.0
0017478,800.0,600.0,32,188.0,295.0,236.0,332.0
0017478,800.0,600.0,32,265.0,294.0,305.0,331.0
0017478,800.0,600.0,32,116.0,292.0,156.0,325.0
0017478,800.0,600.0,32,70.0,300.0,104.0,344.0
0017478,800.0,600.0,32,196.0,340.0,250.0,371.0
0017478,800.0,600.0,32,239.0,364.0,280.0,409.0
0017478,800.0,600.0,32,200.0,375.0,233.0,422.0
0017478,800.0,600.0,32,267.0,382.0,313.0,419.0
0017478,800.0,600.0,32,281.0,337.0,312.0,391.0
0017478,800.0,600.0,32,312.0,343.0,355.0,383.0
0017478,800.0,600.0,32,236.0,408.0,287.0,443.0
0017478,800.0,600.0,32,269.0,430.0,300.0,484.0
0017478,800.0,600.0,32,220.0,424.0,256.0,471.0
0017478,800.0,600.0,32,233.0,468.0,277.0,501.0
0017478,800.0,600.0,32,186.0,496.0,239.0,540.0
0017478,800.0,600.0,32,242.0,530.0,274.0,577.0
0017478,800.0,600.0,32,273.0,507.0,331.0,540.0
0017478,800.0,600.0,32,321.0,521.0,370.0,562.0
0017478,800.0,600.0,32,322.0,473.0,370.0,520.0
0017478,800.0,600.0,32,335.0,434.0,373.0,491.0
0017478,800.0,600.0,32,368.0,458.0,397.0,504.0
0017478,800.0,600.0,32,394.0,452.0,426.0,508.0
0017478,800.0,600.0,32,411.0,435.0,448.0,476.0
0017478,800.0,600.0,32,428.0,417.0,475.0,458.0
0017478,800.0,600.0,32,342.0,408.0,396.0,440.0
0017478,800.0,600.0,32,300.0,410.0,329.0,469.0
0017478,800.0,600.0,32,317.0,384.0,364.0,426.0
0017478,800.0,600.0,32,368.0,344.0,415.0,378.0
0017478,800.0,600.0,32,331.0,296.0,366.0,349.0
0017478,800.0,600.0,32,333.0,271.0,387.0,304.0
0017478,800.0,600.0,32,371.0,233.0,405.0,283.0
0017478,800.0,600.0,32,328.0,241.0,373.0,278.0
0017478,800.0,600.0,32,338.0,211.0,389.0,247.0
0017478,800.0,600.0,32,431.0,222.0,463.0,271.0
0017478,800.0,600.0,7,296.0,28.0,325.0,50.0
0017478,800.0,600.0,32,535.0,38.0,565.0,86.0
0017478,800.0,600.0,32,562.0,91.0,605.0,133.0
0017478,800.0,600.0,32,481.0,122.0,513.0,174.0
0017478,800.0,600.0,32,514.0,155.0,560.0,189.0
0017478,800.0,600.0,32,530.0,181.0,563.0,234.0
0017478,800.0,600.0,32,587.0,208.0,623.0,264.0
0017478,800.0,600.0,32,461.0,190.0,501.0,240.0
0017478,800.0,600.0,32,470.0,252.0,507.0,306.0
0017478,800.0,600.0,32,571.0,359.0,623.0,395.0
0017478,800.0,600.0,32,486.0,401.0,536.0,438.0
0017478,800.0,600.0,32,556.0,435.0,603.0,472.0
0017478,800.0,600.0,8,559.0,480.0,584.0,508.0
0017478,800.0,600.0,32,609.0,484.0,637.0,532.0
0017478,800.0,600.0,32,601.0,537.0,651.0,565.0
0017478,800.0,600.0,32,525.0,555.0,579.0,588.0
0017478,800.0,600.0,32,403.0,552.0,448.0,588.0
0017478,800.0,600.0,32,428.0,571.0,474.0,600.0
0017478,800.0,600.0,32,672.0,425.0,712.0,463.0
0017478,800.0,600.0,32,765.0,278.0,797.0,321.0
0017478,800.0,600.0,32,727.0,263.0,762.0,298.0
0017479,800.0,600.0,13,338.0,164.0,408.0,233.0
0017479,800.0,600.0,13,369.0,102.0,433.0,163.0
0017479,800.0,600.0,8,339.0,76.0,373.0,106.0
0017479,800.0,600.0,14,339.0,27.0,355.0,45.0
0017479,800.0,600.0,7,725.0,157.0,756.0,185.0
0017479,800.0,600.0,5,759.0,288.0,800.0,346.0
0017480,800.0,600.0,11,383.0,105.0,422.0,125.0
0017480,800.0,600.0,11,364.0,62.0,404.0,92.0
